property,superproperty,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/opponent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,opponent,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/otherParty,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,otherParty,DUL.owl#isMemberOf
http://dbpedia.org/ontology/parentMountainPeak,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,parentMountainPeak,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/patronSaint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,patronSaint,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/placeOfBurial,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,placeOfBurial,DUL.owl#hasLocation
http://dbpedia.org/ontology/principal,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,principal,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/principalArea,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,principalArea,DUL.owl#isLocationOf
http://dbpedia.org/ontology/principalEngineer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,principalEngineer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/saint,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,saint,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/selection,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting,selection,DUL.owl#hasSetting
http://dbpedia.org/ontology/supplies,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,supplies,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/typeOfElectrification,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,typeOfElectrification,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/vein,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,vein,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/viceChancellor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,viceChancellor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/wineRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,wineRegion,DUL.owl#hasLocation
http://dbpedia.org/ontology/administrativeCollectivity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,administrativeCollectivity,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/borough,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,borough,DUL.owl#hasLocation
http://dbpedia.org/ontology/currentProduction,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,currentProduction,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/ethnicGroup,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,ethnicGroup,DUL.owl#isLocationOf
http://dbpedia.org/ontology/firstRace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,firstRace,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/formerChoreographer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,formerChoreographer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/highestPlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,highestPlace,DUL.owl#isLocationOf
http://dbpedia.org/ontology/isPartOfWineRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,isPartOfWineRegion,DUL.owl#isPartOf
http://dbpedia.org/ontology/isPartOfWineRegion,http://dbpedia.org/ontology/isPartOf,isPartOfWineRegion,isPartOf
http://dbpedia.org/ontology/island,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,island,DUL.owl#isLocationOf
http://dbpedia.org/ontology/lastRace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,lastRace,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/lymph,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,lymph,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/precursor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,precursor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/regionalLanguage,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,regionalLanguage,DUL.owl#isLocationOf
http://dbpedia.org/ontology/sales,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting,sales,DUL.owl#hasSetting
http://dbpedia.org/ontology/sisterCollege,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,sisterCollege,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/subregion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,subregion,DUL.owl#hasPart
http://dbpedia.org/ontology/varietals,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,varietals,DUL.owl#isLocationOf
http://dbpedia.org/ontology/winsAtChallenges,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtChallenges,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/winsAtMajors,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,winsAtMajors,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/academyAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,academyAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/actScore,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,actScore,DUL.owl#hasQuality
http://dbpedia.org/ontology/actingHeadteacher,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,actingHeadteacher,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/adjacentSettlement,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,adjacentSettlement,DUL.owl#nearTo
http://dbpedia.org/ontology/afiAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,afiAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftHelicopterTransport,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftHelicopterTransport,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aircraftUser,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,aircraftUser,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/aitaCode,http://dbpedia.org/ontology/code,aitaCode,code
http://dbpedia.org/ontology/albumRuntime,http://dbpedia.org/ontology/runtime,albumRuntime,runtime
http://dbpedia.org/ontology/alpsGroup,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsGroup,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsMainPart,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsMainPart,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsMajorSector,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsMajorSector,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsSection,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsSection,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsSubgroup,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsSubgroup,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsSubsection,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsSubsection,DUL.owl#hasLocation
http://dbpedia.org/ontology/alpsSupergroup,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,alpsSupergroup,DUL.owl#hasLocation
http://dbpedia.org/ontology/americanComedyAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,americanComedyAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/animal,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,animal,DUL.owl#isLocationOf
http://dbpedia.org/ontology/animator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,animator,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/apcPresident,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,apcPresident,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/architectualBureau,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,architectualBureau,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/arielAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,arielAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/artPatron,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,artPatron,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/aspectRatio,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,aspectRatio,DUL.owl#hasQuality
http://dbpedia.org/ontology/assistantPrincipal,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,assistantPrincipal,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/associateStar,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,associateStar,DUL.owl#isMemberOf
http://dbpedia.org/ontology/associatedAct,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,associatedAct,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/associatedRocket,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,associatedRocket,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/astrologicalSign,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,astrologicalSign,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/athletics,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,athletics,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/attorneyGeneral,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,attorneyGeneral,DUL.owl#isSettingFor
http://dbpedia.org/ontology/availableSmartCard,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,availableSmartCard,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/awayColourHexCode,http://dbpedia.org/ontology/colourHexCode,awayColourHexCode,colourHexCode
http://dbpedia.org/ontology/baftaAward,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,baftaAward,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/bibsysId,http://dbpedia.org/ontology/code,bibsysId,code
http://dbpedia.org/ontology/biome,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,biome,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/bloodType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,bloodType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/bnfId,http://dbpedia.org/ontology/code,bnfId,code
http://dbpedia.org/ontology/boiler,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasComponent,boiler,DUL.owl#hasComponent
http://dbpedia.org/ontology/boilerPressure,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,boilerPressure,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/booster,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,booster,DUL.owl#hasParticipant
http://dbpedia.org/ontology/bourgmestre,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,bourgmestre,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/bpnId,http://dbpedia.org/ontology/code,bpnId,code
http://dbpedia.org/ontology/brinCode,http://dbpedia.org/ontology/code,brinCode,code
http://dbpedia.org/ontology/britishComedyAwards,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,britishComedyAwards,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/buildingType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,buildingType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/capitalCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalCountry,DUL.owl#hasLocation
http://dbpedia.org/ontology/capitalDistrict,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalDistrict,DUL.owl#hasLocation
http://dbpedia.org/ontology/capitalMountain,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalMountain,DUL.owl#hasLocation
http://dbpedia.org/ontology/capitalPlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalPlace,DUL.owl#hasLocation
http://dbpedia.org/ontology/capitalPosition,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalPosition,DUL.owl#hasLocation
http://dbpedia.org/ontology/capitalRegion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,capitalRegion,DUL.owl#hasLocation
