"superclass","subclass"
"http://dbpedia.org/ontology/TimePeriod","http://dbpedia.org/ontology/YearInSpaceflight"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/AcademicSubject"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/CardinalDirection"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Fashion"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Genre"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Ideology"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/MathematicalConcept"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/PhilosophicalConcept"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/PoliticalConcept"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/ScientificConcept"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Standard"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/SystemOfLaw"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Tax"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Taxon"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/TheologicalConcept"
"http://dbpedia.org/ontology/TopicalConcept","http://dbpedia.org/ontology/Type"
"http://dbpedia.org/ontology/Tournament","http://dbpedia.org/ontology/GolfTournament"
"http://dbpedia.org/ontology/Tournament","http://dbpedia.org/ontology/SoccerTournament"
"http://dbpedia.org/ontology/Tournament","http://dbpedia.org/ontology/TennisTournament"
"http://dbpedia.org/ontology/Tournament","http://dbpedia.org/ontology/WomensTennisAssociationTournament"
"http://dbpedia.org/ontology/Tower","http://dbpedia.org/ontology/Lighthouse"
"http://dbpedia.org/ontology/Tower","http://dbpedia.org/ontology/WaterTower"
"http://dbpedia.org/ontology/Type","http://dbpedia.org/ontology/DocumentType"
"http://dbpedia.org/ontology/Type","http://dbpedia.org/ontology/GovernmentType"
"http://dbpedia.org/ontology/UnitOfWork","http://dbpedia.org/ontology/Case"
"http://dbpedia.org/ontology/UnitOfWork","http://dbpedia.org/ontology/Project"
"http://dbpedia.org/ontology/Unknown","http://dbpedia.org/ontology/WikimediaTemplate"
"http://dbpedia.org/ontology/Venue","http://dbpedia.org/ontology/Cinema"
"http://dbpedia.org/ontology/Venue","http://dbpedia.org/ontology/Stadium"
"http://dbpedia.org/ontology/Venue","http://dbpedia.org/ontology/Theatre"
"http://dbpedia.org/ontology/VolleyballPlayer","http://dbpedia.org/ontology/BeachVolleyballPlayer"
"http://dbpedia.org/ontology/Wine","http://dbpedia.org/ontology/ControlledDesignationOfOriginWine"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/Biathlete"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/BobsleighAthlete"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/CrossCountrySkier"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/Curler"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/FigureSkater"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/IceHockeyPlayer"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/NordicCombined"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/Skater"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/Ski_jumper"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/Skier"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/SpeedSkater"
"http://dbpedia.org/ontology/WinterSportPlayer","http://dbpedia.org/ontology/بائیتھلیٹ"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Artwork"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/CollectionOfValuables"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Database"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Document"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Film"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/LineOfFashion"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/MusicalWork"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/RadioProgram"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Software"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/TelevisionEpisode"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/TelevisionSeason"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/TelevisionShow"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Website"
"http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/WrittenWork"
"http://dbpedia.org/ontology/Wrestler","http://dbpedia.org/ontology/SumoWrestler"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/Historian"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/MusicComposer"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/PlayWright"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/Poet"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/ScreenWriter"
"http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/SongWriter"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Annotation"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Article"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Book"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Comic"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Drama"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Law"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Letter"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/MultiVolumePublication"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/PeriodicalLiterature"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Play"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Poem"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Quote"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Resume"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/StatedResolution"
"http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/Treaty"
"http://dbpedia.org/ontology/book","http://dbpedia.org/ontology/Novel"
"http://dbpedia.org/ontology/building","http://dbpedia.org/ontology/Hospital"
"http://dbpedia.org/ontology/work","http://dbpedia.org/ontology/Cartoon"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/برادری"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/براعظم"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/بستی"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/جزیرہ"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/ریاست"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/علاقہ"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/فرقہ_واریت"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/ماتحت_علاقہ"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/مجموعہ"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/محلہ"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/مسدود_برادری"
"http://dbpedia.org/ontology/آبادی_والی_جگہ","http://dbpedia.org/ontology/ملک"
"http://dbpedia.org/ontology/آسمانی_جسم","http://dbpedia.org/ontology/نکشتر"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/انجن"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/برقی_طاقت_پیدا_کرنے_کا_آلہ"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/تصویر_کھینچنے_کا_آلہ"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/ساز"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/معلوماتی_آلات"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/موبائل_فون"
"http://dbpedia.org/ontology/آلہ","http://dbpedia.org/ontology/ہتھیار"
"http://dbpedia.org/ontology/اجسامِ_آب","http://dbpedia.org/ontology/جھیل"
"http://dbpedia.org/ontology/اجسامِ_آب","http://dbpedia.org/ontology/خلیج"
"http://dbpedia.org/ontology/اجسامِ_آب","http://dbpedia.org/ontology/سمندر"
"http://dbpedia.org/ontology/اجسامِ_آب","http://dbpedia.org/ontology/ندی"
"http://dbpedia.org/ontology/اداکار","http://dbpedia.org/ontology/آوازکا_اداکار"
"http://dbpedia.org/ontology/اداکار","http://dbpedia.org/ontology/بالغ_اداکار"
"http://dbpedia.org/ontology/اسکی_کاعلاقہ","http://dbpedia.org/ontology/پھسلن_کھیل_کا_میدان"
"http://dbpedia.org/ontology/افسانه","http://dbpedia.org/ontology/جاپانی_افسانه"
"http://dbpedia.org/ontology/انتظامی_علاقہ","http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ"
"http://dbpedia.org/ontology/انتظامی_علاقہ","http://dbpedia.org/ontology/علمی_انتظامی_علاقہ"
"http://dbpedia.org/ontology/انتظامی_علاقہ","http://dbpedia.org/ontology/کسی_شخص_(جاگیردار)_یا_سرکاری_ادارے_کے_دائرہ_اختیار_کا_قدیم_علاقہ"
"http://dbpedia.org/ontology/انجن","http://dbpedia.org/ontology/موٹر_گاڑی_کا_انجن"
"http://dbpedia.org/ontology/انعام","http://dbpedia.org/ontology/اعلی_انعام"
"http://dbpedia.org/ontology/انعام","http://dbpedia.org/ontology/سجاوٹ"
"http://dbpedia.org/ontology/اولمپکس","http://dbpedia.org/ontology/اولمپک_کھیلوں_کی_تقریب"
"http://dbpedia.org/ontology/اڈا","http://dbpedia.org/ontology/زمین_دوز_برقی_ریل_کا_اڈہ"
"http://dbpedia.org/ontology/اڈا","http://dbpedia.org/ontology/ٹرام_گاڑی_کا_اڈا"
"http://dbpedia.org/ontology/باہمی_مقابلہ","http://dbpedia.org/ontology/خواتین_کی_انجمن_کا_باہمی_مقابلہ"
"http://dbpedia.org/ontology/باہمی_مقابلہ","http://dbpedia.org/ontology/فٹ_بال_باہمی_مقابلہ"
"http://dbpedia.org/ontology/باہمی_مقابلہ","http://dbpedia.org/ontology/ٹینس_کا_باہمی_مقابلہ"
"http://dbpedia.org/ontology/باہمی_مقابلہ","http://dbpedia.org/ontology/گولف_کا_باہمی_مقابلہ"
"http://dbpedia.org/ontology/بجلی_گھر","http://dbpedia.org/ontology/ایٹمی_بجلی_گھر"
"http://dbpedia.org/ontology/برطانوی_بادشاہی","http://dbpedia.org/ontology/چھوٹا_نواب"
"http://dbpedia.org/ontology/بستی","http://dbpedia.org/ontology/تاریخی_آبادکاری"
"http://dbpedia.org/ontology/بستی","http://dbpedia.org/ontology/شہر"
"http://dbpedia.org/ontology/بستی","http://dbpedia.org/ontology/شہر_کا_ضلع"
"http://dbpedia.org/ontology/بستی","http://dbpedia.org/ontology/قصبہ"
"http://dbpedia.org/ontology/بستی","http://dbpedia.org/ontology/گاؤں"
"http://dbpedia.org/ontology/بلدیہ","http://dbpedia.org/ontology/سابق_بلدیہ"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/اڈا"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/بجلی_گھر"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/برقی_ذیلی_مرکز"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/بند"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/بندرگاہ"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/تالا"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/میزائل_چلانے_کی_جگہ"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/نقل_و_حمل_کا_راستہ"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/ڈیم"
"http://dbpedia.org/ontology/بنیادی_ڈھانچہ","http://dbpedia.org/ontology/ہوائی_اڈہ"
"http://dbpedia.org/ontology/تجارتی_ادارہ","http://dbpedia.org/ontology/کَشید_گاہ"
"http://dbpedia.org/ontology/تحریری_پروگراموں_کا_مجموعہ","http://dbpedia.org/ontology/بصری_کھیل"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/اقتباس"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/تشریح"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/تماشہ"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/جریدے_کا_نشر_پارہ"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/حرف"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/ریاستی_قرارداد"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/قانون"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/متواتر_ادب"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/مزاحیہ"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/معاہدہ"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/ناٹک"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/نظم"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/کتاب"
"http://dbpedia.org/ontology/تحریری_کام","http://dbpedia.org/ontology/کثیر_حجم_کی_اشاعت"
"http://dbpedia.org/ontology/تربیت_کرنے_والا","http://dbpedia.org/ontology/امریکن_فٹ_بال_کوچ"
"http://dbpedia.org/ontology/تربیت_کرنے_والا","http://dbpedia.org/ontology/والی_بال_کی_تربیت_کرنے_والا"
"http://dbpedia.org/ontology/تربیت_کرنے_والا","http://dbpedia.org/ontology/کھیل_سکھانے_والا"
"http://dbpedia.org/ontology/تصویر","http://dbpedia.org/ontology/متحرک_فلم"
"http://dbpedia.org/ontology/تصویر_کھینچنے_کا_آلہ","http://dbpedia.org/ontology/ڈیجیٹل_کیمرہ"
"http://dbpedia.org/ontology/تعلیمی_ادارے","http://dbpedia.org/ontology/جامع_درس_گاہ"
"http://dbpedia.org/ontology/تعلیمی_ادارے","http://dbpedia.org/ontology/مدرسه"
"http://dbpedia.org/ontology/تعلیمی_ادارے","http://dbpedia.org/ontology/مدرسہ"
"http://dbpedia.org/ontology/تعلیمی_ادارے","http://dbpedia.org/ontology/کتب_خانہ"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچہ","http://dbpedia.org/ontology/فوجی_ڈھانچہ"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچہ","http://dbpedia.org/ontology/مینار"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچہ","http://dbpedia.org/ontology/چوکور"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچہ","http://dbpedia.org/ontology/کھیل_کی_سہولت"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچہ","http://dbpedia.org/ontology/یادگار"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/بنیادی_ڈھانچہ"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/تفریحی_پارک_کی_کشش"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/سرنگ"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/عمارت"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/مخروطی_مصری_مینار"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/میدان"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/چڑیا_گھر"
"http://dbpedia.org/ontology/تعمیراتی_ڈھانچے","http://dbpedia.org/ontology/چکی"
"http://dbpedia.org/ontology/تفریحی_پارک_کی_کشش","http://dbpedia.org/ontology/پانی_کی_سواری"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/دورانیہ_حیات_وقوعه"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/سزا_دینے_کا_عمل"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/قدرتی_واقعہ"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/معاشرتی_واقعہ"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/مقابلہ"
"http://dbpedia.org/ontology/تقریب","http://dbpedia.org/ontology/ہنگامہ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/برازیلی_رقص_سکول"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/بین_الاقوامی_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/تجارتی_ادارہ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/تعلیمی_ادارے"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/تِجارتی_اِدارہ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/جُغرافیائی_سیاسیات_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/دفتر_کی_مدت"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/سرکاری_محکمہ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/سیاسی_جماعت"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/غیر_منافع_بخش_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/فوجی_یونٹ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/مجلس_قانون_ساز"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/مذہبی_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/مزدوروں_کا_اتحاد"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/مقننہ"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/ملازمین_کی_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/ناشَر"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/کھیل_کی_جماعت"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/کھیلوں_کی_انجمن"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/کھیلوں_کی_تنظیم"
"http://dbpedia.org/ontology/تنظیم","http://dbpedia.org/ontology/گروہ"
"http://dbpedia.org/ontology/تنظیم_کے_رکن","http://dbpedia.org/ontology/کھیلوں_کی_جماعت_کا_رکن"
"http://dbpedia.org/ontology/تنظیم۔","http://dbpedia.org/ontology/اسپورٹس_لیگ"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/بینک"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/شراب_خانہ"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/عوامی_راہداری_کا_نظام"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/قانونی_فرم"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/ناشر"
"http://dbpedia.org/ontology/تِجارتی_اِدارہ","http://dbpedia.org/ontology/کھانا_دینے_والا"
"http://dbpedia.org/ontology/تھن_والے_جانور","http://dbpedia.org/ontology/بلی"
"http://dbpedia.org/ontology/تھن_والے_جانور","http://dbpedia.org/ontology/کتا"
"http://dbpedia.org/ontology/تھن_والے_جانور","http://dbpedia.org/ontology/گھوڑا"
"http://dbpedia.org/ontology/ثانوی_سیاره","http://dbpedia.org/ontology/مصنوعی_سیارہ"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/تھن_والے_جانور"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/جل_تھلیا"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/خول_دارجانور"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/ریڑھ_کی_ہڈی_کے_بغیر_جانور"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/شخص"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/عنکبات"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/مچھلی"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/پرندہ"
"http://dbpedia.org/ontology/جانور","http://dbpedia.org/ontology/کیڑا"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/آنکھ_کا_جالا"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/ثانوی_سیاره"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/ستارہ"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/سیارہ"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/غول"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/کشودرگرہ"
"http://dbpedia.org/ontology/جرم_فلکی","http://dbpedia.org/ontology/کہکشاں"
"http://dbpedia.org/ontology/جزیرہ","http://dbpedia.org/ontology/اڈل"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/اعصاب"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/بندهن"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/جنینیات_کا_علم"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/خون_کی_شریان"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/دماغ"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/رگ"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/سفید_رنگ_کے_خلیوں_پر_مشتمل_ایک_بے_رنگ_سیال"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/شریان"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/پٹھوں"
"http://dbpedia.org/ontology/جسمانی_ساخت","http://dbpedia.org/ontology/ہڈی"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/آبادی_والی_جگہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/ایک_تدفین_کی_جگہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/باغ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/تاریخی_مقام"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/تفریح_گاہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/جرم_فلکی"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/حراستی_کیمپ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/خصوصی_سائنسی_دلچسپی_کی_سائٹ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/شراب_کا_علاقہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/عالمی_ثقافتی_ورثہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/قدرتی_جگہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/محفوظ_علاقہ"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/ملک_کی_نشست"
"http://dbpedia.org/ontology/جگہ","http://dbpedia.org/ontology/کان"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/بلدیہ"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/دائرہ_اختيارات"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/ذیلی_بلدیہ"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/شعبہ"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/صوبہ"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/ضلع"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/ضِلَع"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/فرانس_کا_انتظامی_ضلع"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/پانی_کا_ضلعی_اقتدار"
"http://dbpedia.org/ontology/حکومتی_انتظامی_علاقہ","http://dbpedia.org/ontology/چھوٹاعلاقہ"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/اعضاء_کی_خوراک"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/خامرہ"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/لحمیات"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/نَسبہ"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/چربی"
"http://dbpedia.org/ontology/حیاتیاتی_مرکبات","http://dbpedia.org/ontology/کثِیر_شَکری"
"http://dbpedia.org/ontology/خاندان","http://dbpedia.org/ontology/شریف_خاندان"
"http://dbpedia.org/ontology/خلوی_مادہ","http://dbpedia.org/ontology/جانور"
"http://dbpedia.org/ontology/خلوی_مادہ","http://dbpedia.org/ontology/پودا"
"http://dbpedia.org/ontology/خلوی_مادہ","http://dbpedia.org/ontology/پھُپھُوندی"
"http://dbpedia.org/ontology/خوراک","http://dbpedia.org/ontology/مشروب"
"http://dbpedia.org/ontology/خوراک","http://dbpedia.org/ontology/پنیر"
"http://dbpedia.org/ontology/خیالی_کردار","http://dbpedia.org/ontology/افسانوی_شکل"
"http://dbpedia.org/ontology/خیالی_کردار","http://dbpedia.org/ontology/افسانوی_کردار"
"http://dbpedia.org/ontology/خیالی_کردار","http://dbpedia.org/ontology/سلسلہ_وار_ڈرامے_کا_کردار"
"http://dbpedia.org/ontology/خیالی_کردار","http://dbpedia.org/ontology/مُضحِکہ_خیزکردار"
"http://dbpedia.org/ontology/خیالی_کردار","http://dbpedia.org/ontology/ڈزنی_کے_کردار"
"http://dbpedia.org/ontology/دستاویز","http://dbpedia.org/ontology/آواز"
