"property","superproperty"
"http://dbpedia.org/ontology/meshNumber","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/messierName","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/millType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/molarMass","http://dbpedia.org/ontology/mass"
"http://dbpedia.org/ontology/mostDownPoint","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/mouthCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/mouthDistrict","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/mouthRegion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/mouthState","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/movie","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/museumType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/musicBrainzArtistId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/musicalArtist","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/musicalBand","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/musicians","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/naacpImageAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/nameInCantoneseChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInHangulKorean","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInHanjaKorean","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInJapanese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInMindongyuChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInMinnanyuChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInPinyinChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInSimplifiedChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInTraditionalChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nameInWadeGilesChinese","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nationalFilmAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/nationalOlympicCommittee","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/ndlId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/nextEntity","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/ngcName","http://dbpedia.org/ontology/name"
"http://dbpedia.org/ontology/nlaId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/northEastPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/northPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/northWestPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/novel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/numberOfClassrooms","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRegion"
"http://dbpedia.org/ontology/numberOfPixels","http://dbpedia.org/ontology/number"
"http://dbpedia.org/ontology/officialOpenedBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/ofsCode","http://dbpedia.org/ontology/isoCode"
"http://dbpedia.org/ontology/oldDistrict","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/oldProvince","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/olivierAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/olympicOathSwornBy","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/olympicOathSwornByAthlete","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/olympicOathSwornByAthlete","http://dbpedia.org/ontology/olympicOathSwornBy"
"http://dbpedia.org/ontology/olympicOathSwornByJudge","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/olympicOathSwornByJudge","http://dbpedia.org/ontology/olympicOathSwornBy"
"http://dbpedia.org/ontology/opponents","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/orcidId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/organisationMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/originalEndPoint","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/originalStartPoint","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/orogeny","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/orthologousGene","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/otherAppearances","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/otherWins","http://dbpedia.org/ontology/Wins"
"http://dbpedia.org/ontology/owns","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/painter","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/participatingIn","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/pastMember","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/pastor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/patent","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/peabodyAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/percentageLiteracyMen","http://dbpedia.org/ontology/percentageLiterate"
"http://dbpedia.org/ontology/performer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/placeOfWorship","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/plant","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf"
"http://dbpedia.org/ontology/playRole","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRole"
"http://dbpedia.org/ontology/playRole","http://dbpedia.org/ontology/uses"
"http://dbpedia.org/ontology/playerInTeam","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/polishFilmAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/politicGovernmentDepartment","http://dbpedia.org/ontology/Department"
"http://dbpedia.org/ontology/politicGovernmentDepartment","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/prefect","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/prefecture","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/presidentGeneralCouncil","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/presidentRegionalCouncil","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/previousEntity","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/previousInfrastructure","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/produces","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/productShape","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/protectionStatus","http://dbpedia.org/ontology/Status"
"http://dbpedia.org/ontology/provides","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/provinceIsoCode","http://dbpedia.org/ontology/isoCode"
"http://dbpedia.org/ontology/provinceLink","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/raceTrack","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/regency","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/relatedFunctions","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#unifies"
"http://dbpedia.org/ontology/relatedPlaces","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#unifies"
"http://dbpedia.org/ontology/religiousHeadLabel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/religiousOrder","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/resolution","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/ridId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/rightChild","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/rightTributary","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/rkdArtistsId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/rocket","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/royalAnthem","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/satScore","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/schoolPatron","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/screenActorsGuildAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/sea","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo"
"http://dbpedia.org/ontology/selibrId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/senator","http://dbpedia.org/ontology/MemberOfParliament"
"http://dbpedia.org/ontology/senator","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/setDesigner","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/settlement","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sexualOrientation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/shape","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/sheading","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/shipCrew","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/show","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/shuttle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/sibling","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/silCode","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/silCode","http://dbpedia.org/ontology/LanguageCode"
"http://dbpedia.org/ontology/simcCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/skills","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/soccerLeaguePromoted","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerLeagueRelegated","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerLeagueSeason","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/soccerLeagueWinner","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerTournamentClosingSeason","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/soccerTournamentLastChampion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerTournamentMostSteady","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerTournamentMostSuccesfull","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/soccerTournamentOpeningSeason","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/soccerTournamentThisSeason","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/soccerTournamentTopScorer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/solicitorGeneral","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/source","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/sourceConfluence","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/sourceConfluenceCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceConfluenceMountain","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo"
"http://dbpedia.org/ontology/sourceConfluencePlace","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceConfluencePosition","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceConfluenceRegion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceConfluenceState","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceDistrict","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceMountain","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourcePlace","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceRegion","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/sourceState","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/southEastPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/southPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/southWestPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/sovereignCountry","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/specialEffects","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/sportDiscipline","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/sportSpecialty","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/spurOf","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/spurType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/startPoint","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/stateDelegate","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/storyEditor","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/student","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/subClassis","http://dbpedia.org/ontology/classis"
"http://dbpedia.org/ontology/subGenus","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes"
"http://dbpedia.org/ontology/subTribus","http://dbpedia.org/ontology/Tribus"
"http://dbpedia.org/ontology/subdivisionName","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/subprefecture","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/sudocId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/summerAppearances","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/superTribus","http://dbpedia.org/ontology/Tribus"
"http://dbpedia.org/ontology/systemOfLaw","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor"
"http://dbpedia.org/ontology/targetSpaceStation","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/teachingStaff","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/terytCode","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/tonyAward","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/torchBearer","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant"
"http://dbpedia.org/ontology/touristicSite","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/tradeMark","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/trainerClub","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/tvComId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/tvShow","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/uRN","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/ulanId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/unesco","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/uses","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/vehicle","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/viceLeaderParty","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/vicePrincipal","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/vicePrincipalLabel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/voiceType","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy"
"http://dbpedia.org/ontology/volumes","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember"
"http://dbpedia.org/ontology/waterwayThroughTunnel","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/westPlace","http://dbpedia.org/ontology/closeTo"
"http://dbpedia.org/ontology/wilaya","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/winsAtAlpg","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtAus","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtChampionships","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtJLPGA","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtJapan","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtKLPGA","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtLAGT","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtNWIDE","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtOtherTournaments","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtProTournaments","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtSenEuro","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsAtSun","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winsInEurope","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn"
"http://dbpedia.org/ontology/winterAppearances","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/youthClub","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/zipCode","http://dbpedia.org/ontology/postalCode"
"http://dbpedia.org/ontology/انتظامی_اجتماعیت","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/انعام","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/اکیڈمی_ایوارڈ","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/اے_ایف_آئی_انعام","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/اے_سی_تی_سکور","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/اے_ٹی_سی_کوڈ","http://dbpedia.org/ontology/ضابطہ"
"http://dbpedia.org/ontology/تعلیمی_نظم_و_ضبط","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout"
"http://dbpedia.org/ontology/جامع_کا_علقه","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/رفیقه_مدیر","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/سڑک_میں_واقع_ہے","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf"
"http://dbpedia.org/ontology/عمارتی_دفتر","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/فن_کاسرپرست","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/فنکار","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/مصنف","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/مقامی_حکومت_کی_انجمن","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/ملحقہ_بستی","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo"
"http://dbpedia.org/ontology/منسلک_سازینه","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf"
"http://dbpedia.org/ontology/موت_کی_جگہ","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/نشان_نجوم","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy"
"http://dbpedia.org/ontology/پہلو_کا_تناسب","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality"
"http://dbpedia.org/ontology/derivative","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes"
"http://dbpedia.org/ontology/hubAirport","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/jurisdiction","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf"
"http://dbpedia.org/ontology/musicFusionGenre","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#overlaps"
"http://dbpedia.org/ontology/officialLanguage","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/rebuilder","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith"
"http://dbpedia.org/ontology/restingPlace","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/state","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/stateOfOrigin","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation"
"http://dbpedia.org/ontology/stylisticOrigin","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/veneratedIn","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/riverBranch","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary"
"http://dbpedia.org/ontology/runningMate","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs"
"http://dbpedia.org/ontology/cosparId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/endDate","https://linkeddata.cultureelerfgoed.nl/vocab/def/ceo#einddatum"
"http://dbpedia.org/ontology/endDate","http://schema.org/endDate"
"http://dbpedia.org/ontology/fdaUniiCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/imdbId","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/ingredientName","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart"
"http://dbpedia.org/ontology/postalCode","http://dbpedia.org/ontology/code"
"http://dbpedia.org/ontology/premiereDate","http://dbpedia.org/ontology/releaseDate"
"http://dbpedia.org/ontology/premiereYear","http://dbpedia.org/ontology/releaseYear"
"http://dbpedia.org/ontology/runtime","http://schema.org/duration"
"http://dbpedia.org/ontology/ceeb","http://dbpedia.org/ontology/code"
